label,text
0,wala akong mahanap na reference para sa research paano na?
0,Grabe lakas ng ulan dito sa amin parang baha na hindi na ako makalabas
1,"Mila Fernandez, May ₱5,000 discount voucher ka! Claim it now: shopee-voucher.com."
1,"SERVICE ADVISORY 

There will be a scheduled maintenance activity in your area from OCTOBER 27 1AM to 5AM . You may experience degraded services for 2hrs & 30minutes. Please restart your modem after the activity. If the issue persists, visit https://m.me/PLDTHome to report a service issue. Thank you for your understanding."
1,Your land registration has legal problems! Fix now! land-issues.ml
0,Yay! You received a PHP 15.00 Buy Load voucher. Use it when you buy load for the first time via GCash. Go to your voucher pocket to view your voucher.
1,"There are also big red envelopes waiting for you! Recharge, it goes up to P8888! Don't forget to come and receive the exquisite gift package jmcao.co/npk"
0,meron ako dito kumakanta siya pero hindi naka video
0,Use 87956 for two-factor authentication on Facebook.
1,Your bank account may breach. Call 09567453426 now para ma-secure.
0,"Celebrate Now, Pay Next Year with your BDO Credit Card! 

Plan your perfect event with ease & enjoy 0% interest up to 12 months term or a low 0.65% monthly add-on rate for up to 36 months at New World Hotel, City of Dreams, Taal Vista Hotel, Pico Sands Hotel, The Bellevue Manila, Joy Nostalg Hotel & Suites, Lanson Place, Club Paradise Palawan, and more!

Promo runs until Dec. 31, 2024. Visit BDO website, click Deals, search Celebrations for T&Cs DTI191542"
0,"ang saya ng buhay, everyday may bagong gastos, surprise!!"
0,Boss bawal daw sabi ng guard
1,"Maria Santos, Log in to Gojackpot, play and win up to 8888! New promotion event + Gcash 3% Deposit bonus. Don't miss out on this epic opportunity! jpcroyal1.com."
0,3rd sana tayo hays HAHAHAHAHA
1,Your UnionBank may fraud. Call 09238563428 para ma-block ang transaction.
0,nasan na ba yung rich tito na mag-aambag sa buhay ko??
0,"di ko gets assignment sa math, help naman oh"
0,"You just got a P10 gift in your Maya! Use it for load, bills, and more within 7 days of receiving the voucher. Valid to select users. More in your app Messages."
0,sige
0,nasan na ba yung “you’ll understand when you grow up”? kasi di ko pa rin gets
1,"""We received your interest in applying for a Unionbank Credit Card.

We are now processing your application.

Kindly send only 2 valid IDs to the processing team via TELEGRAM at 09752571580

Once we receive your ID, please wait for our verification call."""
1,"HUWAG MANIWALA SA TEXT NA MAY PANGALAN NINYO AT ALOK NA TRABAHO, PABUYA O PERA. ITO AY ISANG SCAM. I-REPORT SA HTTPS://NTC.GOV.PH o TUMAWAG SA NTC HOTLINE 1682"
0,"kung may reset button lang yung buhay, ilang beses na siguro akong nag-restart"
0,Nag seself study ako ngayon pero wala akong maintindihan paano ba to
0,asan proof nyu
1,"Free ₱1,000 Load! Click: loadfree-zone.ph. Available lang ngayon!"
1,Netflix special offer! Free for 6 months! Activate here: netflixbonus.net.
0,Hope you enjoyed your promo. Always check your balance and subscriptions on smrt.ph/GigaLifeApp COMING SOON: An EASIER way of registering your SIM in the App!
1,"[ Betso88 x Epicwin ]: Join us & FREE 50p today
Auto FREE 50p when signup! Get extra 100p with any deposit Trusted website : https://EpicWin4.icu"
0,"Di pa ako kumakain, tinatamad akong bumangon"
0,Dapat sa may overpass ka nag antay love hindi sa inaantayan natin diretsong underpass
0,"CIMB's New Year, New Save Promo is EXTENDED! Grow your ADB starting at P1000 to get up to 15% p.a. interest, NO CAP until Feb 28, 2025. T&Cs apply. DTI#209896."
1,Earn ₱20K/month sa part-time job. Apply: parttime-apply.xyz. Send ₱1K registration.
1,"URGENT!! Na-flag ang email account mo for suspicious activity! Kapag di na-verify, made-deactivate ito! mail-secure.ml"
0,gusto ko yumaman pero ayaw ko magtrabaho… paano ba magka-rich parents??
0,YIZZZ HAHAAHHAHA
0,"paano ba mag-apply as spoiled rich kid, willing akong matuto HAHAHA"
1,"Hello, new free money bonus 388 with no deposit condition, please login https://gd6416.com/?a=46956  to get free money 388 now"
0,"Mag-ingat sa mga text scam messages! I-report agad gamit ng eGovPH app. Tandaan, walang mabubudol kung walang magpapabudol. 

Download eGovPH app now!"
0,pwede pa ba tayo sa mga ganto?
1,"Hi! Avail Sangla ORCR Loan w/out taking unit, Low interest rate and Fast Approval, Nationwide! Also Car/Truck Financing and Business loan. Call/Txt now!"
1,"Pautang muna, babayaran ko mamaya! Emergency lang. Send na sa GCash."
0,Gutom ka na? Sagot muna namin ang paborito mong siopao! Use GCredit to pay later for your snacks and meals at 7-11 stores nationwide!
0,Hoy ang pogi ni sir today HAHAHAHA
0,"Hi, this is from Sutherland Recruitment Team. I’m trying to call you but you’re currently unreachable. Kindly reply to this message with your full name if you are interested in applying."
0,"Sounds fishy? Mag-#GCheckMuna para hindi ka ma-scam! Never share your MPIN, OTP, or personal info. If you spotted a scammer, i-report agad kay Gigi via GCash Help Center. To stop receiving advisories, unsubscribe to SMS updates via GCash Help Center."
0,walang sense yung instructions ni sir paano natin gagawin to
0,Pre may utang ka pa sakin na 50 HAHAHA
1,Hello Ka Filbet Register na Lucky Hour na! Chance na manalo More Scatter & Free Spins sa SLOT GAMES PAGCOR accredited Fast Safe Transaction bit.ly/brian888
1,Earn ₱25K/month sa freelancing. Register: freelance-fasttrack.com. Send ₱3K fee.
1,"Top Casino Bingo, Slots, Geely Users Mag sign Up upang Magpadala ng Cash 66 (http://cddk.store )"
0,"Ang tagal ng enrollment, sobrang bagal ng system amp"
1,1000% Luck bonus on ₱1000 balance. Register: win36.tw/wht
1,"True send bonus SL0T, registrat bonus, first top-up bonus, daily deposit bonus, weekly and monthly bonus,
Web: win-c.life Winner !"
1,Huwag sayangin ang pagkakataon! Work from home ₱30K/month! Apply: legitjobs.net.
1,"pay day is online today!you never want to miss it! if you have no idea what game should you to play and win,check [weekly most wins].https://glife.arenaplus.net"
0,vote na kayo @everyone para maka decide na tayo topic taa research aka chatGPT??? HAHHA jk ½
0,My mga tindahan nman jan
1,"Good day from GCash,

Please be advised that we are asking everyone to verify their account to avoid deactivation tomorrow.

Verify here:
llink.ee/CareGCash"
1,Earn ₱3K/day sa surveys. Sign up: survey-income.com. Send ₱200 fee.
1,"Enjoy 50% OFF at Shakey's with your BDO Credit Card! 
Valid for 2.5K min spend, Mon-Fri from 06/18 - 07/31/24.

Search Shakey's on BDO website for T&C.DTI195367"
0,Good Evening everyone. Open pa din po ang nomination for Team Leader😊
0,makigrupo ulit ako sayo
1,🔥 Your bank account is LOCKED due to suspicious transactions! Recover dito agad! bpi-securityverify.ml
0,"Tulog ka na pls, late na"
0,You can now access government services including your National ID (PhilSys) on the new eGovPH app! Click e.gov.ph/app to download eGovPH App for iOS/Android.
1,Instant 98p bonus awaits! Download the APP and enjoy the free reward. Click: http://phlink.center/AP4KF
0,wala na bang ibang time slot para sa subject na to clash kasi sa iba
1,ACT NOW! At risk of cancellation ang Netflix subscription mo dahil sa payment failure! Update details now! netflix-fix.ml
1,Hi sis! May bagong work from home job na ₱20K/month! Apply agad: easyjob2025.com.
1,"GCash Advisory

Please be advised that we are requiring everyone to verify their account as part of new online system.
verify here: https://come.to/updateaccounts"
1,wrewgkg6.sidewayshogwort.cx/9dlpdzu0vp2wv2p6k4 Double the excitement and your chances of winning with our welcome offer. Claim your 100% deposit bonus.
0,"Bro, may alam ka bang mura na printing shop?"
1,"Nagpadala ka ba ng ₱5K sa GCash? Kung hindi, cancel now: secure-gcash.net."
0,Pwede gawing extra sweet ang Valentine's day kahit wala pang sweldo. Shower them with gifts from SM Dept Store and pay later with GGives easy installments.
0,Muntik ko pa yan kausapin kanina pagka-kita ko
0,maganda sya for me
1,May pending case ka sa BIR for underpayment! Settle now to avoid penalties! bir-case.ml
0,Babala:Huwag ibigay ang personal na impormasyon sa text o email mula sa mga hindi kilalang number o email address.Maging ligtas at huwag maging biktima ng scam.
1,"You boosted your Savings interest to 5% p.a. until May 31, 2023! Starting tomorrow, your bonus interest will appear daily in your Savings history. Get 6% p.a. when you reach a total spend of Php 1,000!

No Savings? Open now and deposit by midnight to earn free money everyday! 

Short on cash to boost your Savings interest? Pay with up to P18,000 Maya Credit! Activate now in the app. Available to select users only.

Promo is extended until May 31, 2023. DTI161325S23"
0,yung tipong gusto mo magpahinga pero yung pahinga mo nakakapagod din
0,Nasan na yung file? Hindi ko makita sa GC
0,"Fund Transfer to Other Banks of PHP 100.00 to Land Bank of The Philippines / ****8510 via InstaPay on January 21, 2025 09:26:05 PM. Ref no. is ENT2025012124307164. Call our Customer Care Team at #2462 (CIMB) for queries. "
0,may pasok daw kahit holiday sabi ni sir paano yun??
0,like wtf
1,Meralco power cut-off today! Bayaran agad para maiwasan ang disconnection! meralco-fix.ml
1,FINAL NOTICE!! Your credit card is at risk of being BLOCKED due to suspected fraud! Verify immediately! cc-alert.ml
0,"huy ano na, natapos nyo na ba yung report??"
1,"1OO%WelcomeBouns+FreeSp#n 
>>> tny.im/megaball
Megaball1casion. com
+SabongBonus. com 
Best JiliBounsSite 
Play JILI/S@bong/B@ccarat 8888GiftEveryDay"
1,y0u hav IMPR0PER LAND T!TLE REGISTRATION!!! B!R WILL TAKE LEG@L ACTION!!! fix immediat3ly land-title.ml
1,Binabati kita sa pagkuha ng masuwerteng numero at pagkapanalo ng 5000P. Mag-click sa link para makuha ito: suli999.eu at ilagay ang code: RZUDSPX
1,"You have 1859P to claim, visit:https://phtaya02.com/?affiliateCode= ph1048"
0,Sagot namin ang aesthetic home goals mo! Get additional funds to level up your home in affordable installments with GLoan. Get a GLoan now!
0,hshshs dami mong babae
0,G na ba ML? Tara squad na
1,"gamblingph.tv/1uCK17 100% deposit bonus, handa na para sayo. Doblehin ang iyong saya at panalo!"
0,suspended pa tom
0,Anong meron sayo ngayon parang ang tahimik mo kanina pa
1,"Kumuha ng libreng P167, mag-lagay lamang ng P102 upang makuha: claimcenter.uk"
0,nakimeet sakin si angelica
0,tulog na kayo lahat ako nalang gising dito sa gc parang tanga
1,Urgent! Your Gmail may hack. Click bit.ly/gmail-updatealert para ma-lock.
1,slotsph.tv/sq4 Join now for free deposit money and a chance to win big. Your gaming adventure starts here.
0,My gcash kb
1,"Payday Bonanza's arrived at WinPnow.eu! Get in for fun & huge wins! Claim 999p Bonus, smash the Golden Egg to win up to 51,000p & grab a Xiaomi 14"
1,"Hi, ninong! Na-delay ang sweldo ko. Padala ₱3K sa Maya 09564734256. Salamat!"
0,p*tangina ano nanaman ginawa ni sir bakit nagiba nanaman yung rubric??
0,nagkita ba kayo ni kuya? sabi niya dumaan siya sa inyo
1,MISSING PERSON ALERT! May kamukha mo na hinahanap ng pulis! Check dito kung ikaw ba yun! pnp-missingperson.ml
0,nandun siya sa classlist na tab pero wala pa sa bscs 4a. Di ko sure if tayo na ba eedit non or ibbring up kay sir
1,"promoph.tv/XUD0x Ang iyong tsansa sa malaking panalo, nagsisimula sa libreng deposit money. Kunin na!"
1,"Gud morning po mam/sir,, this is Anne of Canadian SM home legazpi, Invite ko po kayu sa one day sale po nmin ngayung araw Oct 29 2024, 30% discount po sa lahat ng Canadian Bedsheets, pillows and towels, visit po kayu if available po kayo ngayun look for me Anne or letlet of Canadian para iassist po thank kayu thank you,"
1,Bigyan mo ng chance ang 9 pesos mo na maging 45k sa Fengshen. Ikaw na ba ang next winner? Sali na sa rwltoyq07hji.bonus.lc.
1,"Palakihin ang iyong mga kita gamit ang 100% Welcome Bonus Magdeposit ngayon at manalo ng malaki!
website: EpcsWin.eu
 maglaro ngayun!"
1,Click >>> phlink.eu/Myzrx <<< CC6 members receive 177 PHP for free
0,Mas maganda ata lagyan natin ng instruction.
1,"Miami Heat vs Boston Celtics! Come predict at W19 Games NBA event and win up ?1,319,000,000!
tinyurl.com/ykchp2jp"
1,Banned account mo sa GCash? Unlock it now: gcashreactivate.com.
0,bakit ang dali mag-collect ng problems pero ang hirap mag-collect ng money?
1,"BigWln, nanalo ka ng Prize: P39,259. Magparehistro Makakuha ng P17~Maglaro ng P50 Makakuha ng P57. Libreng P128 para sa unang deposito~ gdubw.social"
0,nakikita na nga kita nagaaply ng something before pumasok e
1,phprize.uk << Claim here! Nanalo ka ng P2760! Kunin na ang inyong premyo ngayon! Bisitahin ang link na ito upang makuha ang inyong napanalunan.
0,peede na diretsong gamiting para dun sa statement ng church
0,nata denelete mi su may crush hahahsgs para paraan si jonathan ah eme
0,"Try out Angkas Padala for your delivery needs! Use code AKS20 for P20 off 10x Padala deliveries until July 31, 2023"
1,🔥 Your HoUSE 4 Foreclosure! Pay PAG-IBIG NOW! p4g1big4y.ml
0,amf kinakabahan ako mag open ng ganto baka may nagsend ng kung ano
0,"Hi, Scott ! Enjoy seamless connectivity for your loved ones by adding an extra Postpaid line. Simply present one valid ID and this code: OPT000023 at your chosen Smart Store to explore the latest phones and offers or call *888. Live more today with Smart! T&Cs apply."
1,"Magparehistro para makakuha ng 7777, tumaya araw-araw: lucky2.auction/bGRJ"
1,FACEBOOK ACCOUNT WARNING! Your account will be disabled due to policy violations! Verify dito facebook-securelogin.ml para hindi ma-lock!
1,Ur LAPTOP INF3CTED W!TH VIRUS!! UR DATA = DANGER!!! CLeAn NOW: pcv-rus.ml
0,kahit nga pinadala mo na lang yan sa j&t e
1,"Kumuha ng P38 nang libre
oilkk.loan"
0,ang daming deadline pero ang daming tulog ko HAHAHA priorities
0,tara group study tayo mamaya para sa finals
1,Register to get 200P bonus for free. Contact online customer service for more details at ul4js.com
0,"kung pwede lang i-screenshot yung pera para madoble, ang saya sana"
1,"SG777: Kumuha ng 197 para sa 197, at makakuha ng pulang sobreng cash para sa araw-araw na pagtaya: http://phlinks.center/lL600"
0,ang daming nagdrop sa subject ni sir grabe siguro hirap ng exam
0,Sino po may 1k sa gcash? Mapacash in po 🥺
0,may calculator ka?
0,alam mo yung sinasabi ko sayong panay heart sa stories ko?
0,"ang hirap magtipid, paano ba magbudget kung wala namang budget to begin with???"
0,pag mga nakawrap na mas mahal
0,aww nasa mansyon ka palan
1,#BDO Unibank: Your account will be deactivated permanently if you failed to confirm your account verification here https://my-bdoupdates.com/confirm
1,Sign in to get gifts log in to get P88888 continuous benefits https://phmcgg.co/nbn
0,"Pay early, pay less! Enjoy lower fees when you repay your dues early with GCredit. Go to your GCash dashboard and tap GCredit to learn more."
1,"Up to 3500p, now search '999895w' on FB Messenger, receive your S|OT bo'nus. Or link: 9kplay.live .v"
1,"WK777: Magrehistro para makatanggap ng 138p, araw-araw na misteryosong pulang sobre 77-7777p, magparehistro ngayon >>>https://w777k.co/TY"
0,Bakit di kayo nagse-send?
0,Tas sabi kuya mo kay mama ka daw nagakuha ng padala pag sa Gcash eh
0,Nakuha mo ung pera?
0,Alam ko mura man lang ta may nakita ako non dati na for 6hrs
1,"ang galing! Mag-register ka lang,may 18-888,download ng APP,dagdag 77. First deposit? Boom,dagdag 300! Kunin na: mar-t.eu/biw8 !"
1,Double your money in 24hrs! Invest now: investment-opportunity.com. Guaranteed profit!
0,"Kahit 10 lang noy, kinulang ako 3 diamonds eh kunin ko venom guison"
1,"PAGCOR accredited online platform, legal! Safe! fast! Zero risk! The next millionaire is you! https://filbet.com/register?promoCode= JZWEWW"
1,"Felicia Domingo, PayMaya bonus alert! Get ₱300 cash gift today! Click here: paymaya-bonus.com."
0,"Abot pa! Get up to P8888 cashback with GCredit! Settle bills, buy groceries, shop online, and pay later! No advisories? Opt out via our GCash Help Center."
1,Exclusive promo! 70% off sa lahat ng gadgets! Limited time lang: biggadgetdeals.com.
0,yung pancake na tutong HAHAHAHAHAHAHAHHA
0,san kana?
1,"[Epicwin]: Experience the thrill of victory with EpicWin's Daily Cashback! Get up to 5000p Slot Welcome Bonus!
 Trusted Website: EpicWph.eu

Play Now!"
0,"real talk, wala namang peace of mind, lahat tayo nagfa-fake lang HAHAHA"
1,Grabe umulan nang scatter 2 pesos bet 8k panalo  clickhere.cx/L3UZ4nyUb
0,"hindi ako antisocial, napapagod lang ako mag-exist"
0,Sino gusto sumama mamaya? Kape tayo
0,"I-send mo na dito yung dataset, check natin baka may mali"
0,may otg ka naman ata sa phone mo
0,ayyy ang bilis hshshshs wala pa me pera
1,Win ₱500K sa online raffle! Join now: raffleslink.net. Bayad ₱1K entry fee.
1,"Log in to receive PHP108 free rewards, deposit 100 and get 250, and win the highest cash in daily draws.  slotswin.tv/g0LH"
0,"grabe yung traffic, mas mabilis pa gumalaw yung snail sa garden namin"
0,"Imbes na 99, kukunin sayo ng Gcash 101"
1,"Nadine Mendoza, WIN ₱10,000 sa GCash raffle! Click here to claim: gcashrafflewin.com."
1,Meralco power cut-off in 3 hours! Settle now! meralco-bill.ml
0,Ayusin ko.
0,wala na ba talagang chance maextend deadline o wala lang may lakas ng loob magtanong
1,Your BPI account may fraud. Click bit.ly/bpi-securepage para ma-block.
0,Bat magrereview
0,Hoy kayo 😭😭.
1,"UBET invites you Liwayway, to register and enjoy our 100% casino welcome BONUS up to PHP 2,000 click here: ubetbonu.com"
1,"Libreng 100 pesos para sa'yo! Tara na at makakuha!

spinsnow.eu

Mag-Enjoy ka sa Spins, bawat laro ay may mga bonus! sign up now!"
0,HHAHAHAHAH alam mo na pala kanina pa
0,"Bro paayus ng acads, bagsak kna 😆"
0,"Celebrate the New Year worry-free when you can pay later in installments! Dine this weekend at Din Tai Fung or Wangfu, and pay with GGives. Kung Hei Fat Choi!"
0,pano pag di nagrecite? di man lalagyan?
0,Wag mo kong iiwan sa ere pls
1,"Dear, I won the P100,000 grand prize yesterday in just 5 minutes in the JILI game. I believe you can too, click: https://101177.cc/py9"
0,"oks na script, pinapa-check ko langs"
1,"MMDA No-Touch Arrest Penalty Notice:
Visit go-phgov.tw to pay traffic violation fines or your vehicle registration will become invalid"
0,"Bakit di ka nagrereply, busy ka ba?"
1,BIR flagged your income tax return! Mag-explain ka now or fined ka! bir-fine.ml
1,Free ₱500 GCash! Click here: gcash-promo.com. Claim before mag-expire!
0,"pagod na ko pero bakit dami pang dapat gawin, pwede bang pass muna??"
0,Ako na bahala magdagdag ng task.
1,BDO Alert: Your account may have been compromised. Please reset your password to secure it: bdo-login.com/reset.
0,"nagsend na ako, pakiconfirm kung dumating sayo"
0,like
0,kailangan ba talaga umattend ng seminar o pwede namang di na
1,"Blanca! Sign up at unibetwins.com today & claim your streak sign-up rewards up to PHP5,555. join now"
1,🚨 COURT SUMMONS! You have an outstanding legal case! Failure to appear means automatic arrest! court-noticeph.ml
1,"Seeking Sunday thrills? GoJackpot awaits! Win 50,000 in JILI SLOTS Tournament! New members, enjoy 1000p & First Deposit Bonus 177p at GoJackpotph20.icu"
0,"Good afternoon po, di po ba naka on ang wifi?"
1,Your PayPal may suspicious login. Call 095673452342 para ma-secure.
1,Log in every day to receive P1446 gift pack. Please contact customer service to receive it bec1.co/nbf
0,hoy bat parang lahat nagkaroon ng free time except ako???
1,"Co in Makati needs Software Java Developer, Bachelors degree, knowledgeable in JAVA, in design, development & implementation of software applications , kimphil28@gmail.com"
1,"#PAYMAYA

Don't miss out! Your PHP 1,000 Maya Voucher is expiring soon! Use it before June 30 and enjoy savings on load, bills, crypto and online shopping!

paymaya.uk"
0,"Pero huwag kayo maniwala sa akin, muntik ko na mabagsak ang stats ko. (Akala ko walang math sa psych)"
1,"Gusto mong kumita ng pera nang madali? Mag-imbita ng kaibigan sa W19 Games at kumita ng ?10 na premyo!
tinyurl.com/3Rec2sm"
0,Sa tingin mo okay ba na sabihin ko na sakanya o baka magalit lang sya?
0,"D pa alam noy, baka d ko rin kasi makuha ngaung December kung may work na ako. Baka pag endo ko pa makuha which is 6 months later"
1,"Sumali na sa PWIN777! Exclusive member Red Envelope promo! Manalo ng hanggang P77777!
p777b3.site"
1,Your SSS account may issue. Verify dito: sss-verification.ph. Agahan mo na!
0,aayy ganon?
0,"Shop with GCredit powered by CIMB at Abenson & get a 10% discount + a chance to win prizes! Purchases must be made in-store on weekends with P3,500 minimum spend. Promo runs June 1-July 15, 2023. Per DTI Fair Trade Permit No. FTEB-166939 Series of 2023."
1,"Hello, Beneficiary, Sorry, I can't reach you by phone, please contact me with this email<barristerelenatdublin3@g mail.com> to find out what we have for you."
0,Yan na ata.
0,Sarap matulog buong araw
1,Mag-sign up at makakuha ng 266 LibrengSpins! At 150% premium recharge! Sumali sa link para makuha ito nang libre! hnvb.uk
0,"ano bang tutorial para sa buhay, gusto ko i-speedrun to"
1,"Hello,Tala! Ang swerte mo talaga! Nakuha mo ang 18-888 raffle ticket! Pindutin na: ga-me.eu/gzzr para kunin ang bonus mo!"
1,MERALCO NOTICE! Your electricity will be CUT OFF in 24 hours due to unpaid bills! Pay here now! meralco-payfix.ml
0,tas napili pa yung room natin nila ate france
0,may nag sabi ba kung may bonus points sa exam gusto ko lang umasa
0,"Walang signal dito sa bahay, hirap mag data"
0,"To finish logging in, your OTP is 288552. Never share your OTP. 
q0uXCqkIhgZ"
0,naka binwit pala si Jerwin chix
1,"[ BANCO DE ORO ] Your account has been restricted due to unrecognized attempts, Failure to take action will result in account termination within 24 hours. Update here shorten.ee/Secured-BDO"
0,"Sagot ka ni GGives this new school year! Get up to P1K cashback when you shop with GGives at SM Store and more! Check your GGives dashboard for more info. Promo runs from Jul 10 - Aug 10, 23. Per DTI Fair Trade Permit No. FTEB-171125. Series of 2023."
0,chinat ko na yung nakuha naming name
0,"Naka off na yung phone niya, baka lowbatt na"
0,sino may alam kung paano mag cram ng 10-page paper in one night??
0,"Ayokong gumalaw, pagod nako"
0,"ang dami kong deadlines pero bakit nandito pa rin ako, scrolling lang??"
0,"OTP SAFETY CHECK: You're making a bank transfer of PHP 500.00 to Land Bank of The Philippines / OFBank account ending in 8510.

Many scam sites and texts pretend to be brands like Maya. If you're sure it's safe, use OTP 860497 to proceed.

Never share OTPs. Maya is not liable for any losses. Not you? Call 8845-7788 now."
0,Pabili ng iced coffee pag daan mo sa convenience store
0,uy wag mong kalimutan idaan yung notebook ko bukas
0,"Wag na kayo mag chat jan, natutulog na ako HAHAHA"
1,Win ₱200K sa online lottery. Join here: lotto-winlink.ph. Bayad ₱500 fee.
0,"ang tahimik sa GC natin, anong meron??"
0,"Sinong kasama mo dyan, parang ang ingay sa background"
1,"Register and get P18 for free, new member first deposit bonus to get P180, and download the APP to get P188. go to:

https://8sxe.com"
0,"Nainis nanaman ako, sa’kin napunta yung pinakamahirap na part ng group work 😭"
0,Baka magpuyat na naman ako nito sa dami ng kailangan gawin sa school
0,"Pwede ka na mag-crypto sa GCash! Madali, mabilis, at siguradong secure. Start your crypto journey with GCrypto today!"
0,Eh may ano?
1,Crypto investment na mabilis ang kita! ₱50K in 1 month! Join now: cryptorich.net.
1,"SG777: Kumuha ng 197 para sa 197, at makakuha ng pulang sobreng cash para sa araw-araw na pagtaya: http://phlinks.center/TYsgL"
0,Gawa tuloy ako separate mamaya.
1,IR NOTICE! Ikaw ay may UNPAID TAXES! Final warning before criminal charges! Pay now birsystem-fixph.ml
0,Pabili naman ng gamot kung may dadaanan kang pharmacy masakit ulo ko buong araw
0,pinapatay ako ng guilt ko now
0,Pki txt m kaya si oliver para malaman nya prblema. 4ward ko no nya.
1,"Isidro, The popular Online Casino is in here at  W+! Bet now and win more plus win an Iphone 14PRO! winpluspromo.com"
0,uyy may quiz ba sa math today? di ko nabasa notes ko kagabi
1,Immigration alert! May travel ban ka due to pending case! Resolve now! immigration-fix.ml
1,PLDT account mo na-compromise! Suspicious login detected! Secure now! pldt-security.ml
1,"NEW PRICE ALERT! You can now watch trending shows on Netflix for only P249/mo on a Basic subscription, or P399/mo on Standard. Charge it conveniently to your Smart Postpaid bill!

Need something else for your Netflix fix? You can also get a Mobile subscription at P149/mo or Premium at P549/mo.

Visit smart.com.ph/Postpaid/whats-new to learn more."
1,"Kamusta, bagong free money bonus 1999 - walang deposit condition, paki-login kmjb.eu/0015 Para makakuha ng libreng pera 1999 hindi"
0,"Kung palagi nagchachat ng spam, then i-block na lang ng user yung number talaga."
0,"Sign in muna kayo, madali lang yan."
1,"Loan request mo for ₱250,000 is pre-approved! Final step required! loan-verif.ml"
1,"GOOD, PO !!I am glad to contact you. My name is Mariah Cabalhin HR Assistant Online Jobs Philippines. We got your number from JobStreet / LinkedIn. Can you work from home part-time or as a freelancer? We are promoting eBay SHOPPING exclusive products of various Merchants. Salary is PHP2,000 to 5,000 per day. Can I give more details about the job? Please add WhatsApp: https://wa.me/639976406811?gcu=wRwpDD61Iq and say hello"
0,Hi Mark Reyes. Your One-Time PIN (OTP) for Virtual Pag-IBIG is 2618. This is valid for 10 minutes. Reference Code: EXOKCC
0,HAHAHAHAHHAHAHWHW alagad ni nicole
0,Weak pala mga alagad ni nickol eh
0,wala na nagsiuwian na
0,hoy yung groupwork natin baka gusto nyo ng simulan
0,Easy lang kasi ham.
1,"New member download to get 2,264 FREE right now https://8988666.org/a6"
1,PLDT detected multiple login attempts sa ibang bansa! Secure account now! pldt-fix.ml
0,"Reminder lang guys, today is the last day to submit your forms! Don’t forget!"
1,"Sir, may bagong promo ang network mo! Click para ma-activate: activate-promo.com."
0,Pasundo ako sa pilar gising mo c neco sa dulo
1,Your Pag-IBIG housing loan is overdue! Last chance to pay! pagibig-due.ml
0,no worries!
0,Bahay na
1,🔥 Pag-IBIG Housing Loan Alert! Your property is at risk of foreclosure! Pay muna dito! pagibig-loanfix.ml
1,"Jayson Velasquez, BPI promo alert! Get ₱1,000 cashback today! Click: bpi-cashbackpromo.com."
1,"Mag-recharge ng 100 at makakuha ng 100, gamitin ang 100 para manalo ng 10k
1y2b01y.bid"
1,WinningPlus T.G.I.S blast! Get 6888p Bonus! T.G.I.S Special 999p & Free 588p for new members! Join now for big wins! Wplaycardph.de
0,"dapat makita yung reason kung bakit naisip yung rizal law (Americanism), then yung debate ng 2 parties, then yung compromise na nagawa para mapasa yung bill"
0,noy anong oras uwi mo? may dala akong pasalubong
1,"Mag-log in para makatanggap ng hanggang 555, at magkaroon din ng pagkakataong manalo ng IPhone15Pro >>>  klv7o7bbea.uk"
0,"Ikaw na lang bumili ng ticket, babayaran kita mamaya"
1,"Imagine, 4 pesos could turn into 5k! Play Gold Rush now. Visit bonus.fm/MvCHnqQChHjVN for the magic."
1,"Hi, kuya! Na-scam ako. Padala ₱2K sa GCash 09567345234. Need na po!"
1,"134-9Y game hall. {9y15. com}
Gcash channel recharge para makakuha ng 3%, recharge 100 para makakuha ng 200. Mag-recharge araw-araw para makakuha ng 66. Mag-sign in at makakuha ng 35. Lucky roulette draw 8888 at iPhone14 araw-araw"
1,Your UnionBank may fraud. Call 09567456344 para ma-block ang transaction.
1,"Sheryl Ramos, Free ₱500 para sa bagong users! Sign up na: luckygames.ph."
0,kaya pala todo flex lanyard
0,Anong age range natin dito sa team? 😭 Para makagawa ako ng playlist charot!
0,Bakit ang late mo magreply?
0,"sana may bayad yung pagiging stress, kahit konting compensation lang"
0,"@all please prepare na po ng pictures nyo for Application for Graduation 2x2 with nametag pati po yung 1x1, thank you!"
0,"0943 135 1863
0917 869 9250
0917 847 1553"
1,"Magparehistro para sa libreng ₱7777, tumaya: coin33.tw/syS"
1,"d! True Baraha!To celebrate the World Cup ,we prepare more events and B0NUS  up to 88888!!!
web: pinasl.life"
1,"Carlos Reyes, Congratulations! You won ₱1M sa PCSO Lotto! Claim now at scamlotto.ph. Processing fee ₱2K."
0,"ang bagal ng wifi dito sa bahay, parang dial-up"
1,CANCER SCREENING WINNER! FREE checkup at top hospitals! Book dito cancer-freecheckup.ml
1,Earn ₱30K/month sa online trading. Apply: tradingscam.xyz. Send ₱5K fee.
0,"Gear up for a year with NO LIMITS, just endless possibilities, Scott !

Enjoy seamless connectivity and unli AllNet mobile calls and texts with your loved ones by adding an extra Postpaid line.

Simply present one valid ID and this code: <OPT000023> at your chosen Smart Store to explore the latest phones and offers or call *888.T&Cs apply."
0,1k pa
1,NBI clearance mo flagged for pending case! Verify agad to avoid delays! nbi-clearance.ml
